Year,Month,Consumption,Consumer_number,Installation_zone
2013,6,5,KNFG52989622599905,Installation_zone 1
2013,6,4,RKNI13745194374747,Installation_zone 2
2013,6,5,WNRI10608342882432,Installation_zone 1
2013,6,12,FIPV92748687797450,Installation_zone 1
2013,6,13,GISB05062343018672,Installation_zone 3
2013,6,6,EUEJ04437992005975,Installation_zone 4
2013,6,2,BTCO02703388351356,Installation_zone 2
2013,6,9,CYPV95300994106083,Installation_zone 2
2013,6,11,GCYM67310927499430,Installation_zone 1
2013,6,15,SVBP81700542428379,Installation_zone 4
2013,6,1,UBRC28553755404484,Installation_zone 3
2013,6,2,GFAZ16657492819450,Installation_zone 1
2013,6,4,BTRA97125362656993,Installation_zone 1
2013,6,4,MUYB17619317125820,Installation_zone 3
2013,6,9,UBRF43244118898980,Installation_zone 4
2013,6,3,XWCO75279794098600,Installation_zone 1
2013,6,0,DVNY35143645140029,Installation_zone 2
2013,6,5,LCFD28318669747029,Installation_zone 1
2013,6,10,VVFJ69549881788613,Installation_zone 2
2013,7,6,KOCS31815362992210,Installation_zone 2
2013,7,8,JDVW57666669484928,Installation_zone 1
2013,7,5,BRPR02204895745879,Installation_zone 2
2013,7,0,GMAH74894134130515,Installation_zone 2
2013,7,1,RAFU09126502665608,Installation_zone 1
2013,7,7,HLOE34772420661917,Installation_zone 1
2013,7,3,PJJC99484296189857,Installation_zone 1
2013,7,8,LDWP74408638280459,Installation_zone 2
2013,7,8,CEZM82527801889609,Installation_zone 1
2013,7,3,JTES98822694645015,Installation_zone 4
2013,7,4,VOII48117914432340,Installation_zone 3
2013,7,2,LTYA70001390203463,Installation_zone 4
2013,7,2,EYCL28119180396222,Installation_zone 3
2013,7,7,PWPE26250921629505,Installation_zone 2
2013,7,18,NTFW74717315660097,Installation_zone 1
2013,7,1,HDDT94840634914252,Installation_zone 1
2013,7,3,BYYN99780792499601,Installation_zone 1
2013,7,1,OEUA01021948001923,Installation_zone 1
2013,7,12,SSAR38458074873537,Installation_zone 1
2013,7,0,RZON01584888357610,Installation_zone 2
2013,7,2,GGQC71175062678571,Installation_zone 3
2013,7,4,KSBL23156232494473,Installation_zone 2
2013,7,1,ZKFU57599420843736,Installation_zone 4
2013,7,0,WKRP66567640304049,Installation_zone 4
2013,7,6,TFNU84099184624322,Installation_zone 2
2013,7,2,WXYF21113361348253,Installation_zone 4
2013,7,17,AHRA93701497494813,Installation_zone 3
2013,7,1,IIHP65319956540409,Installation_zone 4
2013,7,29,LYCM06827373499892,Installation_zone 4
2013,7,0,GEXI58848523233536,Installation_zone 1
2013,7,9,FCXW59945155849312,Installation_zone 1
2013,7,11,HXOV80552734877557,Installation_zone 4
2013,7,1,OPWS81181980904324,Installation_zone 4
2013,7,10,XDGD41878813463905,Installation_zone 3
2013,7,1,ULXZ74015705818119,Installation_zone 3
2013,7,0,FQHN32673593042325,Installation_zone 4
2013,7,1,USCV77286769892123,Installation_zone 3
2013,7,8,KXHE28709548532082,Installation_zone 1
2013,7,0,QFIZ88606191712684,Installation_zone 1
2013,7,2,RXJI03863392220467,Installation_zone 2
2013,7,0,NNKF92704765416624,Installation_zone 3
2013,7,13,JLRE91885534376166,Installation_zone 3
2013,7,8,SMZK19207927441166,Installation_zone 4
2013,7,11,IYPF09448390075115,Installation_zone 4
2013,7,0,WGUY93961702007063,Installation_zone 3
2013,7,3,RMQI95915028213378,Installation_zone 4
2013,7,6,ZKPG43880444227846,Installation_zone 2
2013,7,6,ZPVS84874927247581,Installation_zone 3
2013,7,0,ZWIV32294304461444,Installation_zone 2
2013,7,13,XONB18166453573712,Installation_zone 4
2013,7,18,HCQI97456176258567,Installation_zone 4
2013,7,6,FZRQ12179825466791,Installation_zone 4
2013,7,11,MUXX08286207117113,Installation_zone 4
2013,7,6,KCWE07038330915205,Installation_zone 3
2013,7,14,MGYP11861755139081,Installation_zone 4
2013,7,4,IMXD19478115201071,Installation_zone 4
2013,7,5,KIVC82184180643031,Installation_zone 2
2013,7,16,WTMD49674567154197,Installation_zone 1
2013,7,7,LYHK83880786555886,Installation_zone 1
2013,7,3,GFFG01798583116046,Installation_zone 1
2013,7,0,GUOJ42653699971382,Installation_zone 1
2013,7,6,SXEG95083431888101,Installation_zone 3
2013,7,13,UPQB00785123626543,Installation_zone 3
2013,7,4,CIRK82309217383949,Installation_zone 3
2013,7,8,NLZT35421722867668,Installation_zone 3
2013,7,6,WUWZ84672361717279,Installation_zone 3
2013,7,9,ZXWX55942012223566,Installation_zone 3
2013,7,10,IWUI42190103436952,Installation_zone 4
2013,7,2,NDFS84069941627676,Installation_zone 1
2013,7,3,UPUN42310315523780,Installation_zone 1
2013,7,0,NREQ80614709086421,Installation_zone 3
2013,7,9,QZDH51875901969331,Installation_zone 1
2013,7,4,EGKE92863689085838,Installation_zone 1
2013,7,0,CSKC19500104342907,Installation_zone 2
2013,7,6,KNFG52989622599905,Installation_zone 1
2013,7,3,RKNI13745194374747,Installation_zone 2
2013,7,18,FIPV92748687797450,Installation_zone 1
2013,7,0,HVTL73614800406347,Installation_zone 1
2013,7,12,GCYM67310927499430,Installation_zone 1
2013,7,0,MBFO36071980172730,Installation_zone 2
2013,7,15,SVBP81700542428379,Installation_zone 4
2013,7,4,BTRA97125362656993,Installation_zone 1
2013,7,8,PBBL36033403303280,Installation_zone 1
2013,7,6,NPQZ40288669056008,Installation_zone 1
2013,7,9,EOIV29302505876460,Installation_zone 3
2013,7,2,OPRG06975490466843,Installation_zone 1
2013,7,5,VXNE19652261559585,Installation_zone 2
2013,7,10,OGXA55985744605029,Installation_zone 3
2013,7,23,OTNT80443447218483,Installation_zone 3
2013,7,124,WSAQ40927607120203,Installation_zone 4
2013,8,6,UJXJ03775958628081,Installation_zone 1
2013,8,10,WJLY65217605299802,Installation_zone 3
2013,8,4,GFUL02502122553375,Installation_zone 1
2013,8,2,CLQG78039033709239,Installation_zone 3
2013,8,5,TRPQ38369235029294,Installation_zone 4
2013,8,6,XNRA02582906985247,Installation_zone 2
2013,8,11,NYCR15027250729265,Installation_zone 1
2013,8,3,LTYA70001390203463,Installation_zone 4
2013,8,13,PWPE26250921629505,Installation_zone 2
2013,8,6,ZPAS26919496825129,Installation_zone 1
2013,8,5,KYSR66911947285303,Installation_zone 1
2013,8,15,SSAR38458074873537,Installation_zone 1
2013,8,2,MIDT99995692797081,Installation_zone 3
2013,8,6,CUUK70735165026551,Installation_zone 2
2013,8,4,WUIW00818202817837,Installation_zone 3
2013,8,17,AHRA93701497494813,Installation_zone 3
2013,8,4,BSAZ08013603035624,Installation_zone 3
2013,8,25,FMWB30477528904604,Installation_zone 4
2013,8,4,KACC90728987099547,Installation_zone 4
2013,8,5,ZPYP16337102153664,Installation_zone 2
2013,8,2,GEXI58848523233536,Installation_zone 1
2013,8,7,NTKM17051501449750,Installation_zone 2
2013,8,20,YQPA52153664600964,Installation_zone 3
2013,8,3,RLHM91458526100860,Installation_zone 3
2013,8,12,HIJS53113355827126,Installation_zone 1
2013,8,4,JVYI66208715585159,Installation_zone 3
2013,8,0,STQF83788566178063,Installation_zone 3
2013,8,2,OPWS81181980904324,Installation_zone 4
2013,8,0,IGUG41408649074873,Installation_zone 4
2013,8,7,QHKK45321815200475,Installation_zone 1
2013,8,1,USCV77286769892123,Installation_zone 3
2013,8,9,CNTT86559279224757,Installation_zone 1
2013,8,5,LRAL82633550507688,Installation_zone 4
2013,8,3,FAWW57445459869229,Installation_zone 3
2013,8,9,PEUZ84671781592437,Installation_zone 3
2013,8,0,IMBX02784904646581,Installation_zone 2
2013,8,1,NHFT84916099108261,Installation_zone 4
2013,8,0,VRSG89618646640143,Installation_zone 4
2013,8,8,PBSW73561076867824,Installation_zone 3
2013,8,9,DKNF49408713640838,Installation_zone 1
2013,8,29,EACA76547460527145,Installation_zone 2
2013,8,2,UJSQ95697899729285,Installation_zone 1
2013,8,0,OFSQ89007894885379,Installation_zone 4
2013,8,7,LYHK83880786555886,Installation_zone 1
2013,8,6,AZBY61891155526602,Installation_zone 1
2013,8,3,GFFG01798583116046,Installation_zone 1
2013,8,3,RGXF59128583066455,Installation_zone 4
2013,8,0,ITPJ16307087915606,Installation_zone 1
2013,8,3,KQAF05774103443738,Installation_zone 1
2013,8,17,WFZV77088054772780,Installation_zone 1
2013,8,15,KPOA19937532089126,Installation_zone 1
2013,8,5,YZTN04719365764875,Installation_zone 1
2013,8,6,RCZK44567254451440,Installation_zone 1
2013,8,4,EGKE92863689085838,Installation_zone 1
2013,8,1,WCHP01465080695384,Installation_zone 2
2013,8,9,FUJF39175092986945,Installation_zone 1
2013,8,2,QPAI08658003576169,Installation_zone 3
2013,8,15,FIPV92748687797450,Installation_zone 1
2013,8,13,GISB05062343018672,Installation_zone 3
2013,8,4,BTRA97125362656993,Installation_zone 1
2013,8,10,PBBL36033403303280,Installation_zone 1
2013,8,5,DLEW66076045020818,Installation_zone 2
2013,8,8,NPQZ40288669056008,Installation_zone 1
2013,8,9,DJNJ39568405803546,Installation_zone 3
2013,8,12,YUQP73553481477591,Installation_zone 1
2013,8,2,OPRG06975490466843,Installation_zone 1
2013,8,15,PACU95409044828785,Installation_zone 2
2013,8,8,UBRF43244118898980,Installation_zone 4
2013,8,8,AFZX94165604206691,Installation_zone 1
2013,8,0,DVNY35143645140029,Installation_zone 2
2013,9,0,WZTK81069064792502,Installation_zone 2
2013,9,10,HTJC23555520049211,Installation_zone 3
2013,9,18,WJYX39670413648529,Installation_zone 3
2013,9,12,EBVU90010372787021,Installation_zone 1
2013,9,4,CLQG78039033709239,Installation_zone 3
2013,9,13,MCUA36598386618228,Installation_zone 4
2013,9,5,DKWR40757445081145,Installation_zone 3
2013,9,4,KDWM72343625346724,Installation_zone 2
2013,9,9,DZFQ84953412069335,Installation_zone 1
2013,9,2,EYCL28119180396222,Installation_zone 3
2013,9,10,MTTO08254040481312,Installation_zone 1
2013,9,0,WKRP66567640304049,Installation_zone 4
2013,9,12,SLHW75879668705171,Installation_zone 3
2013,9,0,VVPT29581996676541,Installation_zone 4
2013,9,4,WXYF21113361348253,Installation_zone 4
2013,9,1,KMJN97150743354414,Installation_zone 1
2013,9,0,GEXI58848523233536,Installation_zone 1
2013,9,0,YZFP40606159866526,Installation_zone 4
2013,9,0,QSNR47638755805515,Installation_zone 4
2013,9,0,BQVI31034264475404,Installation_zone 4
2013,9,12,HXOV80552734877557,Installation_zone 4
2013,9,41,AQOD24312433438779,Installation_zone 1
2013,9,12,OPWS81181980904324,Installation_zone 4
2013,9,12,FOGL66608699450492,Installation_zone 3
2013,9,1,KCTG02392451158535,Installation_zone 4
2013,9,0,FQHN32673593042325,Installation_zone 4
2013,9,3,XQWY83246515643622,Installation_zone 3
2013,9,10,USCV77286769892123,Installation_zone 3
2013,9,15,APZE11768434875655,Installation_zone 3
2013,9,3,IDLV25802308930770,Installation_zone 4
2013,9,12,UAYP46617844930357,Installation_zone 1
2013,9,10,ZWAF82502428931885,Installation_zone 4
2013,9,9,LRAL82633550507688,Installation_zone 4
2013,9,31,YEGF27791701313426,Installation_zone 4
2013,9,8,LIZZ61547489473894,Installation_zone 3
2013,9,4,EGYU92010243816407,Installation_zone 2
2013,9,13,OGBF44324779029820,Installation_zone 3
2013,9,14,KVAN73479116099584,Installation_zone 3
2013,9,44,RCCB11656325152372,Installation_zone 3
2013,9,7,HBST63872873388066,Installation_zone 1
2013,9,16,DKNF49408713640838,Installation_zone 1
2013,9,4,KNTA13295301205579,Installation_zone 3
2013,9,49,EACA76547460527145,Installation_zone 2
2013,9,10,MHKI28456945098761,Installation_zone 1
2013,9,0,ZYDM28607258499868,Installation_zone 1
2013,9,6,PIRW45880935433031,Installation_zone 4
2013,9,0,PANP21106415508656,Installation_zone 2
2013,9,15,GFFG01798583116046,Installation_zone 1
2013,9,6,SXEG95083431888101,Installation_zone 3
2013,9,4,TXMI93311189188143,Installation_zone 4
2013,9,4,ITPJ16307087915606,Installation_zone 1
2013,9,35,DWOL20606574790454,Installation_zone 2
2013,9,0,XFIB74739974071259,Installation_zone 3
2013,9,4,KQAF05774103443738,Installation_zone 1
2013,9,33,WFZV77088054772780,Installation_zone 1
2013,9,22,WUWZ84672361717279,Installation_zone 3
2013,9,6,YZTN04719365764875,Installation_zone 1
2013,9,7,QZDH51875901969331,Installation_zone 1
2013,9,12,QPAI08658003576169,Installation_zone 3
2013,9,0,CSKC19500104342907,Installation_zone 2
2013,9,2,KNFG52989622599905,Installation_zone 1
2013,9,5,ZUEG92816111795774,Installation_zone 1
2013,9,14,FIPV92748687797450,Installation_zone 1
2013,9,0,GISB05062343018672,Installation_zone 3
2013,9,5,BTCO02703388351356,Installation_zone 2
2013,9,2,MBFO36071980172730,Installation_zone 2
2013,9,11,SVBP81700542428379,Installation_zone 4
2013,9,0,UBRC28553755404484,Installation_zone 3
2013,9,8,BTRA97125362656993,Installation_zone 1
2013,9,9,EOIV29302505876460,Installation_zone 3
2013,9,16,YUQP73553481477591,Installation_zone 1
2013,9,2,OMBV09816156691534,Installation_zone 3
2013,9,1,OPRG06975490466843,Installation_zone 1
2013,9,4,RLTR39497644977803,Installation_zone 1
2013,9,0,HXXN62901306541709,Installation_zone 3
2013,9,9,OGXA55985744605029,Installation_zone 3
2013,9,9,AFZX94165604206691,Installation_zone 1
2013,9,30,JCRG87290777008626,Installation_zone 1
2013,9,0,WZNE32828136255433,Installation_zone 3
2013,9,0,DVNY35143645140029,Installation_zone 2
2013,9,0,TDCE13502062396117,Installation_zone 3
2013,9,0,FAQP32618498404137,Installation_zone 4
2013,10,15,KCXW91343862250032,Installation_zone 3
2013,10,0,FHGT18236683233786,Installation_zone 1
2013,10,0,JAGI00680308242665,Installation_zone 4
2013,10,5,PJJC99484296189857,Installation_zone 1
2013,10,12,KNOB43264859830449,Installation_zone 1
2013,10,6,XNRA02582906985247,Installation_zone 2
2013,10,4,DZFQ84953412069335,Installation_zone 1
2013,10,13,BRMB53233961596348,Installation_zone 1
2013,10,7,NVMA56908319529535,Installation_zone 1
2013,10,1,OEUA01021948001923,Installation_zone 1
2013,10,5,SSAR38458074873537,Installation_zone 1
2013,10,3,KSBL23156232494473,Installation_zone 2
2013,10,6,FCDD43252829144359,Installation_zone 2
2013,10,0,PTGP50399908823421,Installation_zone 3
2013,10,8,OUMQ62822031339542,Installation_zone 3
2013,10,1,IIHP65319956540409,Installation_zone 4
2013,10,0,BSAZ08013603035624,Installation_zone 3
2013,10,7,BFVV03219122082061,Installation_zone 3
2013,10,2,TGQX37728861690509,Installation_zone 1
2013,10,4,KACC90728987099547,Installation_zone 4
2013,10,6,ZPYP16337102153664,Installation_zone 2
2013,10,8,NTKM17051501449750,Installation_zone 2
2013,10,0,HIJS53113355827126,Installation_zone 1
2013,10,10,PVLV93441355167120,Installation_zone 4
2013,10,0,JVYI66208715585159,Installation_zone 3
2013,10,4,MEEP39447833313343,Installation_zone 2
2013,10,3,OPWS81181980904324,Installation_zone 4
2013,10,4,FOGL66608699450492,Installation_zone 3
2013,10,5,QHKK45321815200475,Installation_zone 1
2013,10,0,NGXL37418609394497,Installation_zone 4
2013,10,0,FQHN32673593042325,Installation_zone 4
2013,10,3,XQWY83246515643622,Installation_zone 3
2013,10,6,ZDYE89402681967902,Installation_zone 3
2013,10,8,CNTT86559279224757,Installation_zone 1
2013,10,14,APZE11768434875655,Installation_zone 3
2013,10,10,IDLV25802308930770,Installation_zone 4
2013,10,5,LRAL82633550507688,Installation_zone 4
2013,10,3,FAWW57445459869229,Installation_zone 3
2013,10,0,PEUZ84671781592437,Installation_zone 3
2013,10,3,SMZK19207927441166,Installation_zone 4
2013,10,6,LIZZ61547489473894,Installation_zone 3
2013,10,6,RMQI95915028213378,Installation_zone 4
2013,10,0,ZWIV32294304461444,Installation_zone 2
2013,10,0,EGYU92010243816407,Installation_zone 2
2013,10,6,PBSW73561076867824,Installation_zone 3
2013,10,15,KVAN73479116099584,Installation_zone 3
2013,10,10,PGGI63053531504200,Installation_zone 3
2013,10,4,FZRP63431054534745,Installation_zone 4
2013,10,9,FUKN92112193372842,Installation_zone 1
2013,10,7,PIRW45880935433031,Installation_zone 4
2013,10,0,PANP21106415508656,Installation_zone 2
2013,10,3,GFFG01798583116046,Installation_zone 1
2013,10,3,DWOL20606574790454,Installation_zone 2
2013,10,24,WFZV77088054772780,Installation_zone 1
2013,10,10,NJKG79591092232566,Installation_zone 3
2013,10,0,ZLXM66606547279338,Installation_zone 1
2013,10,7,FUJF39175092986945,Installation_zone 1
2013,10,0,CSKC19500104342907,Installation_zone 2
2013,10,6,KNFG52989622599905,Installation_zone 1
2013,10,6,EDOD07461150815386,Installation_zone 1
2013,10,7,ZUEG92816111795774,Installation_zone 1
2013,10,0,WNRI10608342882432,Installation_zone 1
2013,10,3,GISB05062343018672,Installation_zone 3
2013,10,15,OMZN91791599460008,Installation_zone 2
2013,10,15,GCYM67310927499430,Installation_zone 1
2013,10,5,NTMT09595415161699,Installation_zone 1
2013,10,6,WWTM07097049580271,Installation_zone 2
2013,10,6,UCOU65888903574985,Installation_zone 3
2013,10,14,YCFT83502606152533,Installation_zone 4
2013,10,5,DLEW66076045020818,Installation_zone 2
2013,10,8,NPQZ40288669056008,Installation_zone 1
2013,10,5,TJQR89577141722603,Installation_zone 3
2013,10,6,CKNG88737255766732,Installation_zone 1
2013,10,6,VQDL48937598556961,Installation_zone 2
2013,10,0,FAQP32618498404137,Installation_zone 4
2013,10,0,JBNS92820239995139,Installation_zone 2
2013,11,6,WJLY65217605299802,Installation_zone 3
2013,11,16,YKDS99372558505702,Installation_zone 3
2013,11,12,GJOA45312134108138,Installation_zone 1
2013,11,0,TCES88152522045417,Installation_zone 4
2013,11,5,DZFQ84953412069335,Installation_zone 1
2013,11,2,EYCL28119180396222,Installation_zone 3
2013,11,0,DENA59981898513652,Installation_zone 1
2013,11,1,OEUA01021948001923,Installation_zone 1
2013,11,10,CDUH34623988572920,Installation_zone 1
2013,11,5,CUUK70735165026551,Installation_zone 2
2013,11,8,PUZZ07640259685759,Installation_zone 3
2013,11,2,WXYF21113361348253,Installation_zone 4
2013,11,7,OUMQ62822031339542,Installation_zone 3
2013,11,11,AHRA93701497494813,Installation_zone 3
2013,11,0,BSAZ08013603035624,Installation_zone 3
2013,11,2,TGQX37728861690509,Installation_zone 1
2013,11,11,EHCJ02706135202063,Installation_zone 3
2013,11,3,FCXW59945155849312,Installation_zone 1
2013,11,12,HXOV80552734877557,Installation_zone 4
2013,11,0,AQOD24312433438779,Installation_zone 1
2013,11,13,RUOS59290074761880,Installation_zone 4
2013,11,16,IRVK20928971168293,Installation_zone 4
2013,11,2,JVYI66208715585159,Installation_zone 3
2013,11,2,DWZT19944471696987,Installation_zone 1
2013,11,8,COWH94393019622935,Installation_zone 3
2013,11,3,MEEP39447833313343,Installation_zone 2
2013,11,19,CCTM69477356226980,Installation_zone 4
2013,11,1,IGUG41408649074873,Installation_zone 4
2013,11,2,ULXZ74015705818119,Installation_zone 3
2013,11,13,APZE11768434875655,Installation_zone 3
2013,11,16,YEGF27791701313426,Installation_zone 4
2013,11,4,LIZZ61547489473894,Installation_zone 3
2013,11,0,IMBX02784904646581,Installation_zone 2
2013,11,0,WGUY93961702007063,Installation_zone 3
2013,11,0,ZPVS84874927247581,Installation_zone 3
2013,11,0,ZWIV32294304461444,Installation_zone 2
2013,11,9,OGBF44324779029820,Installation_zone 3
2013,11,5,PBSW73561076867824,Installation_zone 3
2013,11,17,KVAN73479116099584,Installation_zone 3
2013,11,7,EQAD52473277545292,Installation_zone 3
2013,11,0,MGYP11861755139081,Installation_zone 4
2013,11,7,NVTG46396654132604,Installation_zone 2
2013,11,3,ZYDM28607258499868,Installation_zone 1
2013,11,3,IMXD19478115201071,Installation_zone 4
2013,11,14,FJTV71988039007976,Installation_zone 3
2013,11,1,UJSQ95697899729285,Installation_zone 1
2013,11,3,RGXF59128583066455,Installation_zone 4
2013,11,3,KQAF05774103443738,Installation_zone 1
2013,11,29,WFZV77088054772780,Installation_zone 1
2013,11,10,NLZT35421722867668,Installation_zone 3
2013,11,5,NJKG79591092232566,Installation_zone 3
2013,11,2,GGSK50409018679457,Installation_zone 4
2013,11,12,IWUI42190103436952,Installation_zone 4
2013,11,5,AGZD07213467721118,Installation_zone 3
2013,11,0,QPAI08658003576169,Installation_zone 3
2013,11,0,CSKC19500104342907,Installation_zone 2
2013,11,0,HVTL73614800406347,Installation_zone 1
2013,11,3,BTCO02703388351356,Installation_zone 2
